datetime,temp,precip,cloudcover,solarradiation
2017-06-24T10:00:00,71,0.05,85.5,363.9
2017-06-24T11:00:00,70.1,0.47,88.1,333.8
2017-06-24T12:00:00,70.8,0.15,88.1,495.4
2017-06-24T13:00:00,74.1,0.04,87,804.3
2017-06-24T14:00:00,77.9,0.02,78.5,864.3
2017-06-24T15:00:00,81.5,0,29.8,758.8
2017-06-24T16:00:00,82.7,0,31.6,610.3
2017-06-24T17:00:00,84.7,0,13.8,428.5
2017-06-24T18:00:00,84.2,0,0,247.1
2017-06-24T19:00:00,82.5,0,0,82.1
2017-06-24T20:00:00,78.8,0,0,1.3
2017-06-24T21:00:00,74.2,0,0,0
2017-06-24T22:00:00,70.8,0,0,0
2017-06-24T23:00:00,69.2,0,0,0
2017-06-25T00:00:00,66.1,0,0,0
2017-06-25T01:00:00,64.3,0,0,0
2017-06-25T02:00:00,63.1,0,16,0
2017-06-25T03:00:00,62.5,0,48,0
2017-06-25T04:00:00,60.9,0,28.6,0
2017-06-25T05:00:00,61,0,0,26.5
2017-06-25T06:00:00,61.5,0,44.4,155.1
2017-06-25T07:00:00,67.8,0,5,351.3
2017-06-25T08:00:00,71.9,0,8.8,543.8
2017-06-25T09:00:00,74.6,0,0,714.5
2017-06-25T10:00:00,76.8,0,0,851.5
2017-06-25T11:00:00,78.5,0,0,942.3
2017-06-25T12:00:00,79.2,0,0,984.5
2017-06-25T13:00:00,80.4,0,0,968.5
2017-06-25T14:00:00,80.9,0,0,899.8
2017-06-25T15:00:00,79.9,0,0,778.8
2017-06-25T16:00:00,80,0,13.8,616
2017-06-25T17:00:00,78.1,0,0,429.6
2017-06-25T18:00:00,74.8,0,42.9,238.1
2017-06-25T19:00:00,71.9,0,82,74.4
2017-06-25T20:00:00,71.2,0,91,1.2
2017-06-25T21:00:00,69.4,0,21,0
2017-06-25T22:00:00,68.2,0,0,0
2017-06-25T23:00:00,66.8,0,16,0
2017-06-26T00:00:00,65.5,0,28.6,0
2017-06-26T01:00:00,64.2,0,28.6,0
2017-06-26T02:00:00,62.2,0,5,0
2017-06-26T03:00:00,61.2,0,76.7,0
2017-06-26T04:00:00,62.1,0,82,0
2017-06-26T05:00:00,60.7,0,28.6,27.8
2017-06-26T06:00:00,59.4,0,34.8,171.2
2017-06-26T07:00:00,64.4,0,0,359.6
2017-06-26T08:00:00,67.3,0,0,549
2017-06-26T09:00:00,69.9,0,0,720
2017-06-26T10:00:00,71.5,0,0,857.5
2017-06-26T11:00:00,73.3,0,0,947.3
2017-06-26T12:00:00,74.8,0,0,992.8
2017-06-26T13:00:00,75.4,0,0,978.3
2017-06-26T14:00:00,75.8,0,46,907
2017-06-26T15:00:00,76.7,0,19,790.3
2017-06-26T16:00:00,74.6,0,53.4,632.8
2017-06-26T17:00:00,74.9,0,35.4,447.1
2017-06-26T18:00:00,73,0,0,253.3
2017-06-26T19:00:00,72.1,0,0,80.3
2017-06-26T20:00:00,69.4,0,0,1.2
2017-06-26T21:00:00,67,0,0,0
2017-06-26T22:00:00,65.4,0,0,0
2017-06-26T23:00:00,64.2,0,13.8,0
2017-06-27T00:00:00,63.2,0,0,0
2017-06-27T01:00:00,61.8,0,0,0
2017-06-27T02:00:00,59.7,0,0,0
2017-06-27T03:00:00,57.4,0,0,0
2017-06-27T04:00:00,56.9,0,0,0
2017-06-27T05:00:00,55.9,0,0,27.6
2017-06-27T06:00:00,60.2,0,16,165.8
2017-06-27T07:00:00,64.4,0,5,346.9
2017-06-27T08:00:00,68.2,0,18,531.3
2017-06-27T09:00:00,69.6,0,76.7,688.3
2017-06-27T10:00:00,70.7,0,53.4,764.8
2017-06-27T11:00:00,69.8,0,67.9,809.8
2017-06-27T12:00:00,70,0.01,76.6,775
2017-06-27T13:00:00,70.1,0,52.4,748.5
2017-06-27T14:00:00,70.8,0,72,744.3
2017-06-27T15:00:00,71.3,0,21,639.5
2017-06-27T16:00:00,72.8,0,0,425
2017-06-27T17:00:00,73.2,0,22.6,220
2017-06-27T18:00:00,71.9,0,20.6,173.9
2017-06-27T19:00:00,70.6,0,77.4,66.6
2017-06-27T20:00:00,68.7,0,28.6,1
2017-06-27T21:00:00,67,0,60.4,0
2017-06-27T22:00:00,66.3,0,27.8,0
2017-06-27T23:00:00,63.1,0,8.8,0
2017-06-28T00:00:00,61.8,0,0,0
2017-06-28T01:00:00,60.6,0,0,0
2017-06-28T02:00:00,59.5,0,0,0
2017-06-28T03:00:00,58,0,0,0
2017-06-28T04:00:00,56.8,0,0,0
2017-06-28T05:00:00,53.1,0,0,25.9
2017-06-28T06:00:00,55.1,0,0,174.1
2017-06-28T07:00:00,60.9,0,0,365.5
2017-06-28T08:00:00,64.3,0,0,553
2017-06-28T09:00:00,67,0,0,721.8
2017-06-28T10:00:00,68.6,0,0,857
2017-06-28T11:00:00,71,0,0,947.8
2017-06-28T12:00:00,73.3,0,27.6,985.3
2017-06-28T13:00:00,74.2,0,50,968
2017-06-28T14:00:00,74.3,0,56.4,896.8
2017-06-28T15:00:00,76,0,34.8,777.5
2017-06-28T16:00:00,74.8,0,35.3,619.8
2017-06-28T17:00:00,75.5,0,13.8,436.3
2017-06-28T18:00:00,75,0,13.8,241.1
2017-06-28T19:00:00,72.2,0,5,74
2017-06-28T20:00:00,69.8,0,5,1
2017-06-28T21:00:00,66.8,0,0,0
2017-06-28T22:00:00,65.2,0,0,0
2017-06-28T23:00:00,63.6,0,0,0
2017-06-29T00:00:00,63.3,0,0,0
2017-06-29T01:00:00,63.3,0,0,0
2017-06-29T02:00:00,61.3,0,0,0
2017-06-29T03:00:00,60.4,0,0,0
2017-06-29T04:00:00,59.8,0,0,0
2017-06-29T05:00:00,60.9,0,0,23.6
2017-06-29T06:00:00,61.8,0,0,96.3
2017-06-29T07:00:00,64.1,0,0,203.1
2017-06-29T08:00:00,68.5,0,0,314.8
2017-06-29T09:00:00,69.7,0,0,362.3
2017-06-29T10:00:00,73.4,0,0,555.8
2017-06-29T11:00:00,75.7,0,0,724.8
2017-06-29T12:00:00,76.6,0,0,697.3
2017-06-29T13:00:00,75.5,0,8.8,635.8
2017-06-29T14:00:00,77,0,0,704.5
2017-06-29T15:00:00,74.6,0,0,716.3
2017-06-29T16:00:00,73.7,0,0,440.8
2017-06-29T17:00:00,71.8,0,0,243.2
2017-06-29T18:00:00,70.9,0,0,100.8
2017-06-29T19:00:00,70.4,0,0,20.4
2017-06-29T20:00:00,69,0,0,0.4
2017-06-29T21:00:00,68.2,0,0,0
2017-06-29T22:00:00,68,0,0,0
2017-06-29T23:00:00,67.6,0,0,0
2017-06-30T00:00:00,67,0,0,0
2017-06-30T01:00:00,67.4,0,8.8,0
2017-06-30T02:00:00,67.2,0,13.8,0
2017-06-30T03:00:00,67.2,0,8.8,0
2017-06-30T04:00:00,67.6,0,28.6,0
2017-06-30T05:00:00,67.6,0,27.4,13.4
2017-06-30T06:00:00,67.8,0,8.8,67.7
2017-06-30T07:00:00,69.2,0,0,185.1
2017-06-30T08:00:00,71.5,0,0,200.1
2017-06-30T09:00:00,74,0,0,241.3
2017-06-30T10:00:00,73.2,0,89,305.5
2017-06-30T11:00:00,72.8,0,83.5,382.9
2017-06-30T12:00:00,75.4,0,49.2,436.9
2017-06-30T13:00:00,77.4,0,33.6,469.1
2017-06-30T14:00:00,77.6,0,16,511.9
2017-06-30T15:00:00,79,0,16,506.9
2017-06-30T16:00:00,78.2,0,16,386.5
2017-06-30T17:00:00,76.8,0,16,290.8
2017-06-30T18:00:00,74.8,0,16,188.9
2017-06-30T19:00:00,73,0,16,59.5
2017-06-30T20:00:00,72.1,0,13.8,0.7
2017-06-30T21:00:00,70.2,0.03,57.1,0
2017-06-30T22:00:00,69.8,0,18.7,0
2017-06-30T23:00:00,69.2,0,24.8,0
2017-07-01T00:00:00,69.6,0,75.5,0
2017-07-01T01:00:00,69.9,0,69.3,0
2017-07-01T02:00:00,69.7,0,62.4,0
2017-07-01T03:00:00,69.5,0,58.4,0
2017-07-01T04:00:00,69.5,0,85.5,0
2017-07-01T05:00:00,69.5,0,100,12.7
2017-07-01T06:00:00,70.4,0,97.1,99.9
2017-07-01T07:00:00,70.6,0,100,272
2017-07-01T08:00:00,71.5,0,94.5,504.6
2017-07-01T09:00:00,74,0,94.5,656.5
2017-07-01T10:00:00,76.3,0,63.9,789
2017-07-01T11:00:00,78.5,0,48.1,846.5
2017-07-01T12:00:00,79.4,0,63.9,829.3
2017-07-01T13:00:00,77.6,0,75.1,776.5
2017-07-01T14:00:00,77.2,0,92.6,654.5
2017-07-01T15:00:00,77.2,0,83.9,515.8
2017-07-01T16:00:00,76,0,85.5,421
2017-07-01T17:00:00,73.8,0,98.1,319
2017-07-01T18:00:00,72.5,0,100,178.8
2017-07-01T19:00:00,71.5,0,100,49.3
2017-07-01T20:00:00,71.2,0,100,0.5
2017-07-01T21:00:00,71.5,0,100,0
2017-07-01T22:00:00,71.1,0,100,0
2017-07-01T23:00:00,71.7,0,100,0
2017-07-02T00:00:00,71.7,0,100,0
2017-07-02T01:00:00,71.5,0.01,100,0
2017-07-02T02:00:00,71.3,0.01,88.1,0
2017-07-02T03:00:00,69.9,0,94.5,0
2017-07-02T04:00:00,69.9,0,100,0
2017-07-02T05:00:00,69.9,0,100,16.5
2017-07-02T06:00:00,69.9,0,100,127.2
2017-07-02T07:00:00,70.6,0,100,267.3
2017-07-02T08:00:00,72.3,0,92.6,415.6
2017-07-02T09:00:00,75.6,0,32.1,612.3
2017-07-02T10:00:00,78.7,0,8.8,800.3
2017-07-02T11:00:00,81.6,0,0,902.3
2017-07-02T12:00:00,83.3,0,0,947
2017-07-02T13:00:00,85.6,0,0,940.3
2017-07-02T14:00:00,85.8,0,5,877.5
2017-07-02T15:00:00,87.1,0,0,761.8
2017-07-02T16:00:00,86.9,0,24.9,608
2017-07-02T17:00:00,86.1,0,13.8,429
2017-07-02T18:00:00,84.8,0,0,241.6
2017-07-02T19:00:00,83.4,0,0,74.3
2017-07-02T20:00:00,79.7,0,0,0.8
2017-07-02T21:00:00,76.4,0,0,0
2017-07-02T22:00:00,73.7,0,0,0
2017-07-02T23:00:00,72.9,0,0,0
2017-07-03T00:00:00,72.4,0,0,0
2017-07-03T01:00:00,71.9,0,13.8,0
2017-07-03T02:00:00,70.3,0,0,0
2017-07-03T03:00:00,68.9,0,0,0
2017-07-03T04:00:00,68.3,0,0,0
2017-07-03T05:00:00,67.7,0,0,21.8
2017-07-03T06:00:00,66.5,0,0,160.5
2017-07-03T07:00:00,70.9,0,0,346.5
2017-07-03T08:00:00,76.2,0,0,534.3
2017-07-03T09:00:00,80.7,0,0,702.5
2017-07-03T10:00:00,82.9,0,0,834.5
2017-07-03T11:00:00,84.4,0,0,923
2017-07-03T12:00:00,86,0,0,911
2017-07-03T13:00:00,84.8,0,0,838.3
2017-07-03T14:00:00,86.2,0,13.8,845.8
2017-07-03T15:00:00,86.4,0,27.6,761.5
2017-07-03T16:00:00,84.1,0,49.4,598.3
2017-07-03T17:00:00,84.1,0,28,416.3
2017-07-03T18:00:00,83.4,0,18.7,224.3
2017-07-03T19:00:00,82.4,0,9,57.7
2017-07-03T20:00:00,80.1,0,16.1,0.7
2017-07-03T21:00:00,73.6,0,8.8,0
2017-07-03T22:00:00,72.7,0,13.8,0
2017-07-03T23:00:00,68.7,0,13.8,0
2017-07-04T00:00:00,68.5,0,36.3,0
2017-07-04T01:00:00,64.7,0,28.6,0
2017-07-04T02:00:00,63,0,0,0
2017-07-04T03:00:00,60.3,0,0,0
2017-07-04T04:00:00,61.3,0,0,0
2017-07-04T05:00:00,60.1,0,0,27.7
2017-07-04T06:00:00,60.6,0,5,151.6
2017-07-04T07:00:00,67.5,0,24.8,235.6
2017-07-04T08:00:00,73,0,17.8,206.4
2017-07-04T09:00:00,76.1,0,31.6,221.9
2017-07-04T10:00:00,77.4,0,8.8,363.6
2017-07-04T11:00:00,78.4,0,0,763.8
2017-07-04T12:00:00,80.3,0,53.4,947
2017-07-04T13:00:00,80.2,0,53.4,947.8
2017-07-04T14:00:00,81.4,0,18.7,883
2017-07-04T15:00:00,81.2,0,60.4,764.5
2017-07-04T16:00:00,79.4,0,45.4,586.8
2017-07-04T17:00:00,79.6,0,26.4,394.5
2017-07-04T18:00:00,77.7,0,16.9,189.7
2017-07-04T19:00:00,76.1,0,5,63.5
2017-07-04T20:00:00,73.4,0,49.4,0.7
2017-07-04T21:00:00,70.7,0,78.5,0
2017-07-04T22:00:00,68.9,0,51.5,0
2017-07-04T23:00:00,67.3,0,28.6,0
2017-07-05T00:00:00,63.5,0,5,0
2017-07-05T01:00:00,61.9,0,0,0
2017-07-05T02:00:00,61,0,8.8,0
2017-07-05T03:00:00,59.4,0,8.8,0
2017-07-05T04:00:00,58.3,0,0,0
2017-07-05T05:00:00,58,0,0,26.7
2017-07-05T06:00:00,59,0,0,171.6
2017-07-05T07:00:00,66.3,0,0,359.5
2017-07-05T08:00:00,71.7,0,0,548.3
2017-07-05T09:00:00,74.8,0,0,718.5
2017-07-05T10:00:00,77,0,0,855.5
2017-07-05T11:00:00,78.6,0,0,947.8
2017-07-05T12:00:00,80.1,0,5,986.8
2017-07-05T13:00:00,79.5,0,9,970.8
2017-07-05T14:00:00,79.5,0,0,900.5
2017-07-05T15:00:00,79.1,0,0,781.5
2017-07-05T16:00:00,79.1,0,0,623.5
2017-07-05T17:00:00,78.5,0,0,440.3
2017-07-05T18:00:00,76.1,0,0,249.6
2017-07-05T19:00:00,74.4,0,0,77.6
2017-07-05T20:00:00,71.5,0,0,0.7
2017-07-05T21:00:00,67.8,0,0,0
2017-07-05T22:00:00,63.5,0,0,0
2017-07-05T23:00:00,60.5,0,0,0
2017-07-06T00:00:00,61.3,0,0,0
2017-07-06T01:00:00,57.3,0,0,0
2017-07-06T02:00:00,55.5,0,0,0
2017-07-06T03:00:00,55.5,0,0,0
2017-07-06T04:00:00,56.6,0,0,0
2017-07-06T05:00:00,56.5,0,0,18.2
2017-07-06T06:00:00,56.4,0,0,101.8
2017-07-06T07:00:00,63.6,0,0,239.6
2017-07-06T08:00:00,66.4,0,0,475.6
2017-07-06T09:00:00,68.4,0,0,566.5
2017-07-06T10:00:00,71.2,0,0,722.3
2017-07-06T11:00:00,73.7,0,0,902.8
2017-07-06T12:00:00,74.1,0,0,966.5
2017-07-06T13:00:00,74.6,0,0,935
2017-07-06T14:00:00,74.8,0,0,702.5
2017-07-06T15:00:00,75.8,0,0,476.3
2017-07-06T16:00:00,74.6,0,0,325.8
2017-07-06T17:00:00,72.5,0,5,161.4
2017-07-06T18:00:00,71.6,0,5,80.2
2017-07-06T19:00:00,69.8,0,5,31.3
2017-07-06T20:00:00,69,0,29.9,0.5
2017-07-06T21:00:00,67,0,44.4,0
2017-07-06T22:00:00,66.1,0,0,0
2017-07-06T23:00:00,65.2,0,0,0
2017-07-07T00:00:00,65.4,0,16,0
2017-07-07T01:00:00,66.2,0,86.9,0
2017-07-07T02:00:00,66.5,0,100,0
2017-07-07T03:00:00,67,0,100,0
2017-07-07T04:00:00,67.6,0,93.4,0
2017-07-07T05:00:00,67.4,0,90,8.4
2017-07-07T06:00:00,67,0,98,50.6
2017-07-07T07:00:00,68.5,0,91.5,105.4
2017-07-07T08:00:00,69.5,0,97.1,178
2017-07-07T09:00:00,70.2,0,100,236.6
2017-07-07T10:00:00,70.5,0,97.1,233.6
2017-07-07T11:00:00,71.1,0,80.2,255.9
2017-07-07T12:00:00,70.2,0,97.1,322.1
2017-07-07T13:00:00,69,0.05,95.2,391.6
2017-07-07T14:00:00,68,0.31,90.8,331
2017-07-07T15:00:00,67.6,0.82,80.2,272.4
2017-07-07T16:00:00,67.4,0.38,98.9,244.3
2017-07-07T17:00:00,66.5,0.05,100,228.5
2017-07-07T18:00:00,65.6,0,100,159.3
2017-07-07T19:00:00,65.4,0.01,97.1,52.8
2017-07-07T20:00:00,64.6,0,100,0.4
2017-07-07T21:00:00,63.8,0,100,0
2017-07-07T22:00:00,62.5,0,100,0
2017-07-07T23:00:00,62.5,0,100,0
2017-07-08T00:00:00,61.7,0,100,0
2017-07-08T01:00:00,61.9,0,96.1,0
2017-07-08T02:00:00,62.1,0,92.6,0
2017-07-08T03:00:00,60.9,0,24.1,0
2017-07-08T04:00:00,61.6,0,5,0
2017-07-08T05:00:00,61.2,0,17.8,20.1
2017-07-08T06:00:00,62.5,0,41.3,143.2
2017-07-08T07:00:00,65.2,0,94.5,324
2017-07-08T08:00:00,68.3,0.03,60.1,499.1
2017-07-08T09:00:00,71.1,0,91,671.3
2017-07-08T10:00:00,72.9,0,89,812.3
2017-07-08T11:00:00,74.1,0,75.1,904
2017-07-08T12:00:00,77.6,0,85.5,941
2017-07-08T13:00:00,80.5,0,21,924.8
2017-07-08T14:00:00,81.9,0,0,854
2017-07-08T15:00:00,80.3,0,24.9,727.3
2017-07-08T16:00:00,80.3,0,44.4,569
2017-07-08T17:00:00,81.4,0,0,402
2017-07-08T18:00:00,80.1,0,0,224.8
2017-07-08T19:00:00,77.4,0,0,65.4
2017-07-08T20:00:00,75.8,0,0,0.4
2017-07-08T21:00:00,74.2,0,36.2,0
2017-07-08T22:00:00,71.5,0,8.8,0
2017-07-08T23:00:00,68.8,0,5,0
2017-07-09T00:00:00,68.9,0,29.8,0
2017-07-09T01:00:00,69.2,0,16.1,0
2017-07-09T02:00:00,67.7,0,0,0
2017-07-09T03:00:00,67.8,0,22.6,0
2017-07-09T04:00:00,67,0,8.8,0
2017-07-09T05:00:00,65.4,0,0,23.6
2017-07-09T06:00:00,64.2,0,0,165.2
2017-07-09T07:00:00,66.4,0,0,354.1
2017-07-09T08:00:00,69.9,0,0,544.3
2017-07-09T09:00:00,72.4,0,0,715.8
2017-07-09T10:00:00,74.5,0,0,854
2017-07-09T11:00:00,77,0,0,947.5
2017-07-09T12:00:00,78.6,0,0,987.3
2017-07-09T13:00:00,80.2,0,0,970
2017-07-09T14:00:00,80.4,0,0,898
2017-07-09T15:00:00,80.9,0,0,777.5
2017-07-09T16:00:00,80.6,0,0,618.5
2017-07-09T17:00:00,80.3,0,0,434.6
2017-07-09T18:00:00,79.2,0,0,243.3
2017-07-09T19:00:00,77.4,0,13.8,72.1
2017-07-09T20:00:00,73.8,0,0,0.4
2017-07-09T21:00:00,70.5,0,0,0
2017-07-09T22:00:00,68.7,0,0,0
2017-07-09T23:00:00,66.9,0,0,0
2017-07-10T00:00:00,65.5,0,0,0
2017-07-10T01:00:00,64.7,0,0,0
2017-07-10T02:00:00,63.4,0,0,0
2017-07-10T03:00:00,63.6,0,0,0
2017-07-10T04:00:00,63.7,0,0,0
2017-07-10T05:00:00,63.3,0,0,22.6
2017-07-10T06:00:00,63.5,0,0,160.6
2017-07-10T07:00:00,67.1,0,0,346
2017-07-10T08:00:00,71.5,0,0,534
2017-07-10T09:00:00,74.6,0,0,704
2017-07-10T10:00:00,77.6,0,0,841
2017-07-10T11:00:00,79.7,0,0,933
2017-07-10T12:00:00,81.1,0,16.4,973
2017-07-10T13:00:00,81.7,0,12.1,957.3
2017-07-10T14:00:00,81.6,0,0,887.5
2017-07-10T15:00:00,81.2,0,0,767
2017-07-10T16:00:00,81.3,0,13.8,606.8
2017-07-10T17:00:00,79.7,0,0,421.3
2017-07-10T18:00:00,78.4,0,0,230.1
2017-07-10T19:00:00,76.4,0,0,65
2017-07-10T20:00:00,73.8,0,0,0.3
2017-07-10T21:00:00,71.6,0,0,0
2017-07-10T22:00:00,70.5,0,44.6,0
2017-07-10T23:00:00,70.2,0,72.3,0
2017-07-11T00:00:00,70.2,0,76.6,0
2017-07-11T01:00:00,70.5,0,60.5,0
2017-07-11T02:00:00,69.8,0.03,72.4,0
2017-07-11T03:00:00,68.8,0.01,84.2,0
2017-07-11T04:00:00,69.9,0,96.5,0
2017-07-11T05:00:00,70.7,0,86.9,9.1
2017-07-11T06:00:00,68.9,0.01,89.9,60
2017-07-11T07:00:00,69.4,0,74.9,230.5
2017-07-11T08:00:00,70,0.01,98.1,444.5
2017-07-11T09:00:00,70.6,0,97.1,586.8
2017-07-11T10:00:00,72,0.05,96.1,719.3
2017-07-11T11:00:00,72,0.11,79.5,817.8
2017-07-11T12:00:00,72.2,0.02,89.1,930.8
2017-07-11T13:00:00,73.8,0,97,904.5
2017-07-11T14:00:00,77,0.05,86.1,787
2017-07-11T15:00:00,81.3,0,62,484.6
2017-07-11T16:00:00,81.1,0,34.3,291.6
2017-07-11T17:00:00,82.2,0,44.3,125.7
2017-07-11T18:00:00,80.3,0,44.2,60.9
2017-07-11T19:00:00,78.9,0,74,19.5
2017-07-11T20:00:00,76.7,0,89,0.1
2017-07-11T21:00:00,75.2,0,37.6,0
2017-07-11T22:00:00,73.7,0,22.5,0
2017-07-11T23:00:00,72.3,0,30.2,0
2017-07-12T00:00:00,72.3,0,48.1,0
2017-07-12T01:00:00,72.2,0,50.1,0
2017-07-12T02:00:00,71.9,0,78,0
2017-07-12T03:00:00,70.9,0,62.2,0
2017-07-12T04:00:00,70.7,0,8.8,0
2017-07-12T05:00:00,70.2,0,61,17.9
2017-07-12T06:00:00,70.6,0.01,24.7,101
2017-07-12T07:00:00,72.2,0.01,23.4,178.4
2017-07-12T08:00:00,75.6,0,5,232.9
2017-07-12T09:00:00,77.2,0,36.3,227.8
2017-07-12T10:00:00,79.6,0,77.4,232.5
2017-07-12T11:00:00,79.3,0,77.6,323.5
2017-07-12T12:00:00,78.6,0,81.5,386
2017-07-12T13:00:00,80.7,0,45.9,421.1
2017-07-12T14:00:00,80.4,0,42.4,650.3
2017-07-12T15:00:00,79.7,0,8.8,586.8
2017-07-12T16:00:00,78.4,0.01,36.9,405
2017-07-12T17:00:00,76.5,0.01,41,236.4
2017-07-12T18:00:00,76,0,19,131.4
2017-07-12T19:00:00,74.9,0.01,13.8,38.5
2017-07-12T20:00:00,74,0.04,59.4,0.1
2017-07-12T21:00:00,73.2,0.02,56.4,0
2017-07-12T22:00:00,72.6,0,74,0
2017-07-12T23:00:00,71.7,0,0,0
2017-07-13T00:00:00,71.7,0,42.8,0
2017-07-13T01:00:00,71.5,0,49.9,0
2017-07-13T02:00:00,70.6,0,97.1,0
2017-07-13T03:00:00,70.1,0,91,0
2017-07-13T04:00:00,69.9,0,70.5,0
2017-07-13T05:00:00,69,0,72.1,12.6
2017-07-13T06:00:00,69,0,84,108.1
2017-07-13T07:00:00,69,0,84,219.8
2017-07-13T08:00:00,68.6,0,84,365.6
2017-07-13T09:00:00,68.5,0,84,496.4
2017-07-13T10:00:00,70.6,0,100,580.5
2017-07-13T11:00:00,72.9,0,94.5,604
2017-07-13T12:00:00,73,0,98,471.4
2017-07-13T13:00:00,70.8,0,98.1,337.9
2017-07-13T14:00:00,67.6,0,98.1,255.6
2017-07-13T15:00:00,65.1,0,100,197.4
2017-07-13T16:00:00,63.3,0,100,149.9
2017-07-13T17:00:00,61.1,0.02,98.9,93.4
2017-07-13T18:00:00,60.5,0.03,100,48.9
2017-07-13T19:00:00,60.8,0,100,16.9
2017-07-13T20:00:00,61.1,0.01,100,0.1
2017-07-13T21:00:00,60.9,0.01,100,0
2017-07-13T22:00:00,61.1,0,100,0
2017-07-13T23:00:00,60.8,0,100,0
2017-07-14T00:00:00,60.8,0,100,0
2017-07-14T01:00:00,60.8,0,100,0
2017-07-14T02:00:00,61.2,0,97.1,0
2017-07-14T03:00:00,61.2,0,98.9,0
2017-07-14T04:00:00,61.2,0,100,0
2017-07-14T05:00:00,61.2,0,100,4.3
2017-07-14T06:00:00,61.2,0,100,47.1
2017-07-14T07:00:00,61.7,0,100,129.1
2017-07-14T08:00:00,61.7,0,100,238.9
2017-07-14T09:00:00,62.7,0,100,312.5
2017-07-14T10:00:00,62.9,0,100,382.6
2017-07-14T11:00:00,63.4,0,100,449.9
2017-07-14T12:00:00,63.2,0,97.1,527.8
2017-07-14T13:00:00,64,0,100,554.8
2017-07-14T14:00:00,65.6,0,100,603.5
2017-07-14T15:00:00,66.1,0,100,498.8
2017-07-14T16:00:00,65.9,0,100,267.6
2017-07-14T17:00:00,66.6,0,100,143
2017-07-14T18:00:00,65.8,0,91,70.9
2017-07-14T19:00:00,65.5,0,83.9,18.4
2017-07-14T20:00:00,64,0,96.5,0.1
2017-07-14T21:00:00,63.5,0,91,0
2017-07-14T22:00:00,62.9,0,74,0
2017-07-14T23:00:00,62.2,0,82,0
2017-07-15T00:00:00,61.7,0,40.3,0
2017-07-15T01:00:00,62.2,0,87,0
2017-07-15T02:00:00,62.2,0,87.5,0
2017-07-15T03:00:00,62.5,0,82.7,0
2017-07-15T04:00:00,62.6,0,100,0
2017-07-15T05:00:00,62.2,0,79.1,10
2017-07-15T06:00:00,62.8,0,97,81.3
2017-07-15T07:00:00,63.3,0,82.5,155.9
2017-07-15T08:00:00,64.6,0,89.1,212.3
2017-07-15T09:00:00,66.1,0,84.2,317.4
2017-07-15T10:00:00,67.6,0,90.9,507
2017-07-15T11:00:00,68.9,0,97.1,675.8
2017-07-15T12:00:00,70.2,0,90.9,733.3
2017-07-15T13:00:00,69.4,0,98.1,775
2017-07-15T14:00:00,70.1,0,93.4,804
2017-07-15T15:00:00,72.9,0,95.6,641
2017-07-15T16:00:00,74,0,85.5,475.1
2017-07-15T17:00:00,75,0,21,293.5
2017-07-15T18:00:00,73.4,0,8.8,185.9
2017-07-15T19:00:00,72.7,0,8.8,52.8
2017-07-15T20:00:00,70.4,0,12,0.1
2017-07-15T21:00:00,68.2,0,24.8,0
2017-07-15T22:00:00,67,0,51.2,0
2017-07-15T23:00:00,66.9,0,27.4,0
2017-07-16T00:00:00,66.6,0,22.6,0
2017-07-16T01:00:00,66.1,0,0,0
2017-07-16T02:00:00,65.9,0,42.4,0
2017-07-16T03:00:00,64.6,0,8.8,0
2017-07-16T04:00:00,64,0,28.6,0
2017-07-16T05:00:00,63.5,0,0,17.9
2017-07-16T06:00:00,62.7,0,5,149.4
2017-07-16T07:00:00,67.6,0,0,332.1
2017-07-16T08:00:00,71.9,0,5,518
2017-07-16T09:00:00,76.3,0,0,685.8
2017-07-16T10:00:00,78.1,0,0,819.5
2017-07-16T11:00:00,80.1,0,13.8,908.3
2017-07-16T12:00:00,81.9,0,22.6,945.3
2017-07-16T13:00:00,81.8,0,53,924
2017-07-16T14:00:00,80.1,0,29.8,855
2017-07-16T15:00:00,80.5,0,40.3,738.8
2017-07-16T16:00:00,80.7,0,24.9,585.3
2017-07-16T17:00:00,81.9,0,13.8,406.6
2017-07-16T18:00:00,80.6,0,0,217.6
2017-07-16T19:00:00,78.6,0,0,58.3
2017-07-16T20:00:00,75.4,0,0,0.1
2017-07-16T21:00:00,72.2,0,0,0
2017-07-16T22:00:00,70.5,0,0,0
2017-07-16T23:00:00,70.3,0,0,0
2017-07-17T00:00:00,69.4,0,0,0
2017-07-17T01:00:00,67.9,0,0,0
2017-07-17T02:00:00,67.7,0,8.8,0
2017-07-17T03:00:00,66.7,0,8.8,0
2017-07-17T04:00:00,66.4,0,8.8,0
2017-07-17T05:00:00,66.1,0,37.6,10.8
2017-07-17T06:00:00,67,0,32.1,80.1
2017-07-17T07:00:00,68.5,0,50.1,198.9
2017-07-17T08:00:00,70.7,0,76.5,367.9
2017-07-17T09:00:00,74.4,0,9,560.8
2017-07-17T10:00:00,75.3,0,21,562.8
2017-07-17T11:00:00,75.4,0,32.1,608.5
2017-07-17T12:00:00,76.3,0,37.6,536
2017-07-17T13:00:00,76.1,0,32.1,498.9
2017-07-17T14:00:00,76.8,0,28.6,450.8
2017-07-17T15:00:00,77.5,0,32.1,353.4
2017-07-17T16:00:00,78.2,0,32.1,246.4
2017-07-17T17:00:00,76.9,0,32.1,150.4
2017-07-17T18:00:00,74.4,0,32.1,76
